establecimiento,filas,dataset
"('COLEGIO ANTIGUA INTERNATIONAL SCHOOL', 'sacatepequez')",[],sacatepequez
"('CENTRO DE EDUCACION BASICA NUESTRO FUTURO', 'sacatepequez')",[],sacatepequez
"('COLEGIO CRISTIANO KAIROS', 'sacatepequez')",[],sacatepequez
"('COLEGIO NUESTRA SEÑORA DE LOURDES', 'sacatepequez')",[],sacatepequez
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA ALMOLONGA I.D.C.A', 'sacatepequez')",[],sacatepequez
"('INSTITUTO TECNICO INDUSTRIAL', 'sacatepequez')",[],sacatepequez
"('COLEGIO BOSTON', 'sacatepequez')",[],sacatepequez
"('COLEGIO MIXTO SANTO TOMAS', 'sacatepequez')",[],sacatepequez
"('COLEGIO MIXTO SAN MIGUEL ARCANGEL', 'sacatepequez')",[],sacatepequez
"('INSTITUTO MIXTO NOCTURNO MUNICIPAL', 'sacatepequez')",[],sacatepequez
"('COLEGIO MIXTO SANTO TOMAS ', 'sacatepequez')",[],sacatepequez
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA DE SAN JUAN ALOTENANGO', 'sacatepequez')",[],sacatepequez
"('COLEGIO PARTICULAR ALPHA Y OMEGA', 'sacatepequez')",[],sacatepequez
"('CENTRO DE EDUCACION EXTRAESCOLAR MUNICIPAL SAN JUAN ALOTENANGO', 'sacatepequez')",[],sacatepequez
"('LICEO EVANGELICO INDISPENSABLE', 'sacatepequez')",[],sacatepequez
"('COLEGIO MIXTO ALOTENANGO', 'sacatepequez')",[],sacatepequez
"('COLEGIO SAN JUAN ALOTENANGO', 'sacatepequez')",[],sacatepequez
"('CENTRO EDUCATIVO MIXTO GUATEMALTECO CESAR BRAÑAS', 'sacatepequez')",[],sacatepequez
"('INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ', 'sacatepequez')",[],sacatepequez
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ', 'sacatepequez')",[],sacatepequez
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ADSCRITO A CENTRO UNIVERSITARIO USAC JN', 'san_marcos')",[],san_marcos
"('INSTITUTO NORMAL MIXTO DE OCCIDENTE JUSTO RUFINO BARRIOS', 'san_marcos')",[],san_marcos
"('INSTITUTO ADOLFO V. HALL DE OCCIDENTE', 'san_marcos')",[],san_marcos
"('COLEGIO SAN MARCOS', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO BACHILLERATO POR MADUREZ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA BACHILLERATO POR MADUREZ JN', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO SAGRADO CORAZON', 'san_marcos')",[],san_marcos
"('COLEGIO SAGRADO CORAZON', 'san_marcos')",[],san_marcos
"('COLEGIO PREUNIVERSITARIO GALILEO', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO SAN CARLOS', 'san_marcos')",[],san_marcos
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'san_marcos')",[],san_marcos
"('INSTITUTO NOMRAL MIXTO DE OCCIDENTE JUSTO', 'san_marcos')",[],san_marcos
"('COLEGIO CIENTIFICO INTEGRADO ALBERT EINSTEIN', 'san_marcos')",[],san_marcos
"('COLEGIO DE ESTUDIOS TECNICOS ESPECIALIZADOS EN COMPUTACION CETESC', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO URBANO MIXTO AMIGOS', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO SAN ANTONIO', 'san_marcos')",[],san_marcos
"('ESCUELA DE CIENCIAS Y LETRAS DE SAN MARCOS', 'san_marcos')",[],san_marcos
"('ESCUELA CRISTIANA PALABRA EN ACCIÓN', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO JERUSALEM', 'san_marcos')",[],san_marcos
"('COLEGIO LA ASUNCIÓN', 'san_marcos')",[],san_marcos
"('ESCUELA TÉCNICA DE COMPUTACIÓN', 'san_marcos')",[],san_marcos
"('COLEGIO DE ESTUDIOS TECNICOS ESPECIALIZADOS EN COMPUTACIÓN CETESC', 'san_marcos')",[],san_marcos
"('COLEGIO BILINGÜE JUAN PABLO SEGUNDO', 'san_marcos')",[],san_marcos
"('COLEGIO MIXTO EVANGÉLICO CASA DE JEHOVÁ', 'san_marcos')",[],san_marcos
"('COLEGIO BILINGÜE ADVANCE', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO PARTICULAR SAN MARCOS', 'san_marcos')",[],san_marcos
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX', 'san_marcos')",[],san_marcos
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA', 'san_marcos')",[],san_marcos
"('COLEGIO BILINGÜE MONTESSORI', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO SAGRADO CORAZÓN', 'san_marcos')",[],san_marcos
"('COLEGIO MIXTO EVANGELICO CASA DE JEHOVÁ', 'san_marcos')",[],san_marcos
"('ESCUELA TECNICA DE COMPUTACION', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ESCUELA TECNICA DE COMPUTACION ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ADOLFO MENDEZ ZEPEDA ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADO SAGRADO CORAZON JM BACHILLERATO POR MADUREZ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO EDUCATIVO FORMACION INTEGRAL IPEFI', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO ADOLFO MENDEZ ZEPEDA ', 'san_marcos')",[],san_marcos
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'san_marcos')",[],san_marcos
"('ESCUELA NORMAL DE EDUCACION FISICA', 'san_marcos')",[],san_marcos
"('ESCUELA DE EDUCACION SUPERIOR', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO ADOLFO MENDEZ ZEPEDA', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO HUMANIDADES JV', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS', 'san_marcos')",[],san_marcos
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO SPENCER W. KIMBALL', 'san_marcos')",[],san_marcos
"('COLEGIO INTEGRAL JUVENTUD CRISTIANA', 'san_marcos')",[],san_marcos
"('INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS', 'san_marcos')",[],san_marcos
"('INSTITUTO PARTICULAR MIXTO MINERVA', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO URBANO MIXTO DE ESTUDIOS AVANZADOS CESC', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO SANTA ANA', 'san_marcos')",[],san_marcos
"('ESCUELA PRE UNIVERSITARIA DE ARTE PLANETA MUSICAL', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR LICEO MINERVA', 'san_marcos')",[],san_marcos
"('COLEGIO CRISTIANO EL SHADDAI', 'san_marcos')",[],san_marcos
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEIBA', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO SACATEPEC', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO PRIVADO URBANO MIXTO FERDINAND LASSALLE', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES GUATEMALA ', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNICO INDUSTRIAL ADSCRITO AL INEB', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO DE BACHILLERATO POR MADUREZ SOAMAK ', 'san_marcos')",[],san_marcos
"('LICEO TECNOLOGICO EN COMPUTACION', 'san_marcos')",[],san_marcos
"('COLEGIO CATOLICO SAN FRANCISCO DE ASIS ', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGELICO MIXTO EL CANDELERO DE ORO ', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO SACATEPEC ', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO PRIVADO MIXTO', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION POR COOPERATIVA DE ENSEÑANZA', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA LICEO FRATERNIDAD', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA LICEO GUATEMAYA', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAQB´E', 'san_marcos')",[],san_marcos
"('COLEGIO DE ESTUDIOS SUPERIORES COMITANCILLO CESC', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA LICEO MILENARIO', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA LICEO SAN PABLO', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO DE EDUCACIÓN BÁSICA Y DIVERSIFICADA JUAN DIEGO', 'san_marcos')",[],san_marcos
"('LICEO SAN JOSÉ', 'san_marcos')",[],san_marcos
"('COLEGIO INTERCIENTÍFICO, MULTILINGÜE Y MULTIVERSIDAD MUNDO REAL', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO DE EDUCACION BASICA Y DIVERSIFICADA JUAN DIEGO', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO VOCACIONAL MIGUELENSE', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO LICEO TECNOLOGICO EMMANUEL', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO ACEJ DEL VALLE', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO DE MAGISTERIO BILINGUE POR COOPERATIVA', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCION', 'san_marcos')",[],san_marcos
"('INSTITUTO NORMAL MIXTO DEL ALTIPLANO MARQUENSE', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO PARTICULAR MIXTO CONCEPCIÓN', 'san_marcos')",[],san_marcos
"('COLEGIO TECNOLOGICO ASUNCION TACANA', 'san_marcos')",[],san_marcos
"('LICEO TECNICO PREUNIVERSITARIO TORRICELLI', 'san_marcos')",[],san_marcos
"('COLEGIO DE FORMACION SOCIAL Y EMPRESARIAL FOSEM', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION DIVERSIFICADA MUNICIPAL', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA', 'san_marcos')",[],san_marcos
"('COLEGIO CRISTIANO BILINGUE BLUESKY', 'san_marcos')",[],san_marcos
"('COLEGIO DIOS CON NOSOTROS', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO ESPERANZA', 'san_marcos')",[],san_marcos
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'san_marcos')",[],san_marcos
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX EULALIO NICASIO DE LEÓN', 'san_marcos')",[],san_marcos
"('CENTRO DE EDUCACIÓN EXTRA ESCOLAR CEEX JARDIN DE FATIMA', 'san_marcos')",[],san_marcos
"('LICEO TÉCNICO PREUNIVERSITARIO TORRICELLI', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGÉLICO C.A. ALFA Y OMEGA', 'san_marcos')",[],san_marcos
"('INSTITUTO MIXTO MUNICIPAL DE EDUCACION MEDIA CON ORIENTACION EN COMPUTACION SIBINAL', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO MIXTO LICEO SIBINAL', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA DE ENSEÑANZA', 'san_marcos')",[],san_marcos
"('INSTITUTO PARTICULAR MIXTO LICEO AMERICANO', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO URBANO MIXTO SANTA ISABEL', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO SANTIAGO APOSTOL', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO URBANO MIXTO TECNOLOGICO HUMANISTA', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO SANTIAGO APÓSTOL', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO CIENTÍFICO INTEGRAL', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO CIENTIFICO INTEGRAL ', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA ', 'san_marcos')",[],san_marcos
"('INSTITUTO SAN CARLOS', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGELICO SALEM', 'san_marcos')",[],san_marcos
"('CENTRO DE EDUCACION EXTRAESCOLAR ESCUELA DE CAFICULTURA', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGÉLICO SALEM', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO COLEGIO MIXTO DE CIENCIAS COMERCIALES SUPERACION', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO MIGUEL ANGEL ASTURIAS ', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO SUPERACION', 'san_marcos')",[],san_marcos
"('LICEO SAN JOSE', 'san_marcos')",[],san_marcos
"('COLEGIO CIENTIFICO GALILEO', 'san_marcos')",[],san_marcos
"('COLEGIO CIENTÍFICO GALILEO', 'san_marcos')",[],san_marcos
"('INSTITUTO PARTICULAR DIVERSIFICADO PROGRESO', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO LA FAMILIA', 'san_marcos')",[],san_marcos
"('LICEO PRIVADO MIXTO TUMBADORENSE', 'san_marcos')",[],san_marcos
"('CPMI DE CIENCIAS COMERCIALES EL ADELANTO ', 'san_marcos')",[],san_marcos
"('LICEO PRIVADO MIXTO TUMBADORENSE ', 'san_marcos')",[],san_marcos
"('COLEGIO SAN JERONIMO', 'san_marcos')",[],san_marcos
"('COLEGIO TECNICO PARTICULAR CORAZON DE JESUS', 'san_marcos')",[],san_marcos
"('COLEGIO TECNOLÓGICO TESORO DEL SABER', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGÉLICO MIXTO CENTROAMERICANO', 'san_marcos')",[],san_marcos
"('LICEO ESPAÑOL', 'san_marcos')",[],san_marcos
"('CENTRO PRIVADO DE ESTUDIOS SUPERACION', 'san_marcos')",[],san_marcos
"('LICEO PREUNIVERSITARIO PANAMERICANO', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO TECNOLOGICO BENSON', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO SANTA LUCIA', 'san_marcos')",[],san_marcos
"('COLEGIO ADVENTISTA MODELO', 'san_marcos')",[],san_marcos
"('LICEO EXPERIMENTAL', 'san_marcos')",[],san_marcos
"('CENTRO DE ESTUDIOS POR MADUREZ CEEM', 'san_marcos')",[],san_marcos
"('LICEO PREUNIVERSITARIO LA FE', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO MALACATECO', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO TECNOLÓGICO BENSON', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGELICO MIXTO CENTROAMERICANO', 'san_marcos')",[],san_marcos
"('INSTITUTO PARTICULAR TECNICO VOCACIONAL PRACTICO MODERNO', 'san_marcos')",[],san_marcos
"('COLEGIO AMISADAI', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO EMPRESARIAL', 'san_marcos')",[],san_marcos
"('COLEGIO SUPERIOR HARVARD', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO MAYA ITZAMÁ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO SAN ANDRÉS DE LA VILLA', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO EMANUEL', 'san_marcos')",[],san_marcos
"('CENTRO PRIVADO DE ESTUDIOS SUPERACIÓN', 'san_marcos')",[],san_marcos
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX MALACATAN', 'san_marcos')",[],san_marcos
"('INSTITUTO PARTICULAR LICEO GUATEMALA ', 'san_marcos')",[],san_marcos
"('INSTITUTO NORMAL MIXTO', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO MALACATECO ', 'san_marcos')",[],san_marcos
"('INSTITUTO NORMAL MIXTO MALACATAN ', 'san_marcos')",[],san_marcos
"('COLEGIO CORAZON DE JESUS', 'san_marcos')",[],san_marcos
"('INSTITUTO DE PERITO EN MERCADOTECNIA Y PUBLICIDAD', 'san_marcos')",[],san_marcos
"('COLEGIO CRISTIANO SHEKINA', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO CATARINA', 'san_marcos')",[],san_marcos
"('COLEGIO CRISTIANO MIXTO BETHEL', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO CATARINA ', 'san_marcos')",[],san_marcos
"('INSTITUTO PARTICULAR MIXTO TECUN UMAN', 'san_marcos')",[],san_marcos
"('LICEO AYUTLECO', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR MIXTO NIHAIB', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO RAFAEL LANDIVAR', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO SAN LORENZO', 'san_marcos')",[],san_marcos
"('COLEGIO ADVENTISTA ORIÓN', 'san_marcos')",[],san_marcos
"('COLEGIO NUESTRA SEÑORA DE LA ASUNCIÓN', 'san_marcos')",[],san_marcos
"('LICEO CANADIENSE', 'san_marcos')",[],san_marcos
"('CENTRO DE ESTUDIOS TECNOLOGICOS TECNOPRO', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO RURAL MIXTO LICEO MODERNO', 'san_marcos')",[],san_marcos
"('COLEGIO ADVENTISTA MARANATHA', 'san_marcos')",[],san_marcos
"('CENTRO EDUCATIVO CRISTO EL SALVADOR FE Y ALEGRIA NO.03', 'san_marcos')",[],san_marcos
"('COLEGIO DE INFORMATICA AURELIO BALDOR CIAB', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA', 'san_marcos')",[],san_marcos
"('COLEGIO MIXTO LICEO ORIZABA', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO LINCOLN', 'san_marcos')",[],san_marcos
"('COLEGIO ADVENTISTA MIXTO TOCACHE', 'san_marcos')",[],san_marcos
"('LICEO TECNOLOGICO HUMANISTA SAN PABLO', 'san_marcos')",[],san_marcos
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA MUNICIPAL', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO EMANUEL', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO FE Y ESPERANZA', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO JOSÉ RODRIGO PÉREZ Y PÉREZ', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO MIXTO LA REFORMA ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO JOSE RODRIGO PEREZ Y PEREZ', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO GERARDI', 'san_marcos')",[],san_marcos
"('COLEGIO AMERICANO', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO DEL ALTIPLANO MARQUENSE ITAMAR QO TZIK', 'san_marcos')",[],san_marcos
"('COLEGIO PREUNIVERSITARIO BETHEL', 'san_marcos')",[],san_marcos
"('INSTITUTO NACIONAL DE EDUCACION DIVERISFICADA', 'san_marcos')",[],san_marcos
"('COLEGIO TECNOLOGICO PIEDRA PARTIDA', 'san_marcos')",[],san_marcos
"('COLEGIO TECNOLÓGICO PIEDRA PARTIDA', 'san_marcos')",[],san_marcos
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA DE ENSEÑANZA CESAR PAULA MAES', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO SAN CRISTOBAL', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO SAN CRISTÓBAL ITESC', 'san_marcos')",[],san_marcos
"('COLEGIO INTEGRAL BLASE PASCAL', 'san_marcos')",[],san_marcos
"('COLEGIO DE ESTUDIOS SUPERIORES SIPACAPA CESS', 'san_marcos')",[],san_marcos
"('COLEGIO PREUNIVERSITARIO PAULO FREIRE', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO MIXTO DE EDUC. BASICA Y BACHILLERATO POR MADUREZ', 'san_marcos')",[],san_marcos
"('COLEGIO PARTICULAR INTERCULTURAL SIPAKAPENSE', 'san_marcos')",[],san_marcos
"('COLEGIO CRISTIANO GENERACION DEL TERCER MILENIO', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO URBANO MIXTO TECNICO EN COMPUTACION ITCRB', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO URBANO MIXTO TÉCNICO EN COMPUTACIÓN ITCRB', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO URBANO MIXTO TECNICO EN COMPUTACION ITCRB POR MADUREZ', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO URBANO MIXTO TECNICO EN COMPUTACION ITCRB ', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLOGICO PRIVADO MIXTO EVANGELICO SUNESIS', 'san_marcos')",[],san_marcos
"('INSTITUTO TECNOLÓGICO PRIVADO MIXTO EVANGÉLICO SUNESIS', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGÉLICO TECNOLÓGICO PRIVADO MIXTO BERSHEBA BLESS GOD', 'san_marcos')",[],san_marcos
"('COLEGIO EVANGÉLICO PRIVADO MIXTO BERSHEBA BLESS GOD', 'san_marcos')",[],san_marcos
"('INSTITUTO PRIVADO URBANO MIXTO LIBERACION', 'san_marcos')",[],san_marcos
"('INSTITUTO DIVERSIFICADO DR. JUAN JOSE AREVALO BERMEJO ', 'san_marcos')",[],san_marcos
"('COLEGIO PRIVADO URBANO MIXTO LICEO MODERNO', 'san_marcos')",[],san_marcos
"('COLEGIO EDUCATIVO MIXTO LUNA AZUL CEMLA', 'san_marcos')",[],san_marcos
"('CENTRO EDUCATIVO CRISTO EL SALVADOR FE Y ALEGRÍA NO. 03', 'san_marcos')",[],san_marcos
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES PROFESOR JORGE HUGO BARILLAS MÉNDEZ', 'santa_rosa')",[],santa_rosa
"('LICEO CUILAPA', 'santa_rosa')",[],santa_rosa
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'santa_rosa')",[],santa_rosa
"('COLEGIO TECNOLOGICO MODERNO NUESTRA SEÑORA DE LA ASUNCION', 'santa_rosa')",[],santa_rosa
"('ESCUELA NORMAL INTERCULTURAL', 'santa_rosa')",[],santa_rosa
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX COOPERATIVA EL RECUERDO', 'santa_rosa')",[],santa_rosa
"('COLEGIO PARTICULAR MIXTO DIVINO NIÑO', 'santa_rosa')",[],santa_rosa
"('COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FAMILIA', 'santa_rosa')",[],santa_rosa
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA', 'santa_rosa')",[],santa_rosa
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR SANTA ROSITA', 'santa_rosa')",[],santa_rosa
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX DEPARTAMENTAL', 'santa_rosa')",[],santa_rosa
"('COLEGIO CATÓLICO ECOTECNOLÓGICO SAGRADO CORAZON DE JESÚS', 'santa_rosa')",[],santa_rosa
"('COLEGIO TECNOLÓGICO BILINGÜE EL HERMANO PEDRO', 'santa_rosa')",[],santa_rosa
"('COLEGIO PARTICULAR MIXTO BILINGUE SANTA FAMILIA', 'santa_rosa')",[],santa_rosa
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'santa_rosa')",[],santa_rosa
"('COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO', 'santa_rosa')",[],santa_rosa
"('COLEGIO TECNICO INDUSTRIAL EMANUEL', 'santa_rosa')",[],santa_rosa
"('INSTITUTO MIXTO DE DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA TECNOLOGICO DE SURORIENTE', 'santa_rosa')",[],santa_rosa
"('COLEGIO TECNOLOGICO MIXTO BILINGUE BELEN', 'santa_rosa')",[],santa_rosa
"('COLEGIO TECNICO INTEGRADO', 'santa_rosa')",[],santa_rosa
"('INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE', 'santa_rosa')",[],santa_rosa
"('LICEO SAN ANTONIO', 'santa_rosa')",[],santa_rosa
"('INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA TECNOLÓGICO DE SURORIENTE', 'santa_rosa')",[],santa_rosa
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR ESCUELA DE CAFICULTURA', 'santa_rosa')",[],santa_rosa
"('COLEGIO PARTICULAR MIXTO SAN FRANCISCO DE ASÍS', 'santa_rosa')",[],santa_rosa
"('INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE', 'santa_rosa')",[],santa_rosa
"('COLEGIO MIXTO BILINGÜE CAMPO VERDE', 'santa_rosa')",[],santa_rosa
"('COLEGIO MIXTO SAN JOSÉ', 'santa_rosa')",[],santa_rosa
"('INSTITUTO TECNOLÓGICO PRIVADO CRISTO VIVE', 'santa_rosa')",[],santa_rosa
